IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.221.165.107,2087,0,false,ORD,North America,Chicago,329,0.00
18.216.213.217,80,0,false,ORD,North America,Chicago,329,0.00
18.219.137.24,2096,0,false,ORD,North America,Chicago,329,0.00
13.38.115.167,2086,0,false,ORD,North America,Chicago,173,0.00
18.220.69.226,80,0,false,ORD,North America,Chicago,328,0.00
18.219.21.156,443,0,false,ORD,North America,Chicago,330,0.00
18.223.235.167,2096,0,false,ORD,North America,Chicago,333,0.00
3.139.109.109,2095,0,false,ORD,North America,Chicago,325,0.00
18.117.240.76,2053,0,false,ORD,North America,Chicago,325,0.00
13.38.115.167,2096,0,false,ORD,North America,Chicago,177,0.00
18.117.123.146,2053,0,false,ORD,North America,Chicago,326,0.00
18.117.240.76,2083,0,false,ORD,North America,Chicago,264,0.00
18.219.21.156,2052,0,false,ORD,North America,Chicago,330,0.00
18.221.165.107,2053,0,false,ORD,North America,Chicago,328,0.00
3.144.200.50,80,0,false,ORD,North America,Chicago,331,0.00
35.183.109.65,2053,0,false,ORD,North America,Chicago,317,0.00
18.221.165.107,2095,0,false,ORD,North America,Chicago,325,0.00
18.220.250.70,2095,0,false,ORD,North America,Chicago,329,0.00
18.220.250.70,2053,0,false,ORD,North America,Chicago,325,0.00
18.220.250.70,2082,0,false,ORD,North America,Chicago,332,0.00
15.156.207.201,2082,0,false,ORD,North America,Chicago,342,0.00
18.117.240.76,8443,0,false,ORD,North America,Chicago,327,0.00
15.223.114.245,8880,0,false,ORD,North America,Chicago,309,0.00
35.183.109.65,2083,0,false,ORD,North America,Chicago,300,0.00
3.144.200.50,443,0,false,ORD,North America,Chicago,330,0.00
18.220.250.70,2087,0,false,ORD,North America,Chicago,326,0.00
3.144.200.50,2087,0,false,ORD,North America,Chicago,326,0.00
18.221.165.107,2052,0,false,ORD,North America,Chicago,326,0.00
18.221.165.107,80,0,false,ORD,North America,Chicago,326,0.00
15.222.251.106,2053,0,false,ORD,North America,Chicago,311,0.00
18.216.213.217,2052,0,false,ORD,North America,Chicago,325,0.00
18.141.212.182,2053,0,false,ORD,North America,Chicago,1,0.00
18.220.69.226,8080,0,false,ORD,North America,Chicago,310,0.00
18.117.240.76,2082,0,false,ORD,North America,Chicago,323,0.00
15.223.118.218,80,0,false,ORD,North America,Chicago,244,0.00
3.17.189.106,2096,0,false,ORD,North America,Chicago,333,0.00
18.117.240.76,2096,0,false,ORD,North America,Chicago,325,0.00
35.183.109.65,2095,0,false,ORD,North America,Chicago,244,0.00
15.156.207.201,8443,0,false,ORD,North America,Chicago,340,0.00
18.117.240.76,8880,0,false,ORD,North America,Chicago,327,0.00
35.183.109.65,2087,0,false,ORD,North America,Chicago,249,0.00
3.141.217.225,80,0,false,ORD,North America,Chicago,338,0.00
15.156.207.201,2095,0,false,ORD,North America,Chicago,244,0.00
15.223.67.37,8880,0,false,ORD,North America,Chicago,322,0.00
35.183.109.65,80,0,false,ORD,North America,Chicago,321,0.00
15.223.118.218,2082,0,false,ORD,North America,Chicago,247,0.00
15.222.251.106,443,0,false,ORD,North America,Chicago,245,0.00
18.117.240.76,443,0,false,ORD,North America,Chicago,289,0.00
15.228.192.27,8880,0,false,ORD,North America,Chicago,409,0.00
18.117.240.76,2052,0,false,ORD,North America,Chicago,333,0.00
15.228.204.253,2082,0,false,ORD,North America,Chicago,352,0.00
15.222.251.106,80,0,false,ORD,North America,Chicago,324,0.00
18.231.115.247,8080,0,false,ORD,North America,Chicago,373,0.00
15.223.114.245,2082,0,false,ORD,North America,Chicago,323,0.00
15.222.251.106,8443,0,false,ORD,North America,Chicago,327,0.00
18.229.143.19,8443,0,false,ORD,North America,Chicago,381,0.00
18.117.240.76,80,0,false,ORD,North America,Chicago,325,0.00
54.232.130.58,2086,0,false,ORD,North America,Chicago,429,0.00
15.228.185.19,2082,0,false,ORD,North America,Chicago,388,0.00
18.216.213.217,2053,0,false,ORD,North America,Chicago,325,0.00
18.117.240.76,2095,0,false,ORD,North America,Chicago,321,0.00
15.223.118.218,2083,0,false,ORD,North America,Chicago,247,0.00
18.216.213.217,2083,0,false,ORD,North America,Chicago,331,0.00
99.79.52.18,2082,0,false,ORD,North America,Chicago,248,0.00
15.156.207.201,2052,0,false,ORD,North America,Chicago,247,0.00
15.228.221.170,2082,0,false,ORD,North America,Chicago,353,0.00
15.223.118.218,8443,0,false,ORD,North America,Chicago,247,0.00
15.222.62.16,2087,0,false,ORD,North America,Chicago,291,0.00
18.216.213.217,2087,0,false,ORD,North America,Chicago,328,0.00
3.17.189.106,2086,0,false,ORD,North America,Chicago,328,0.00
52.67.190.35,2052,0,false,ORD,North America,Chicago,339,0.00
15.222.62.90,80,0,false,ORD,North America,Chicago,246,0.00
15.156.207.201,2087,0,false,ORD,North America,Chicago,303,0.00
15.156.207.201,2086,0,false,ORD,North America,Chicago,330,0.00
3.144.200.50,2053,0,false,ORD,North America,Chicago,332,0.00
18.231.88.32,8880,0,false,ORD,North America,Chicago,355,0.00
3.144.200.50,2083,0,false,ORD,North America,Chicago,331,0.00
3.99.187.248,2096,0,false,ORD,North America,Chicago,247,0.00
15.228.101.68,2083,0,false,ORD,North America,Chicago,363,0.00
99.79.52.18,2083,0,false,ORD,North America,Chicago,322,0.00
15.223.114.245,2095,0,false,ORD,North America,Chicago,251,0.00
35.183.109.65,8080,0,false,ORD,North America,Chicago,332,0.00
15.222.62.16,8080,0,false,ORD,North America,Chicago,292,0.00
18.216.213.217,8443,0,false,ORD,North America,Chicago,332,0.00
15.222.62.90,2082,0,false,ORD,North America,Chicago,333,0.00
15.228.101.68,2053,0,false,ORD,North America,Chicago,354,0.00
35.183.109.65,2082,0,false,ORD,North America,Chicago,325,0.00
15.222.62.90,8443,0,false,ORD,North America,Chicago,299,0.00
99.79.52.18,2095,0,false,ORD,North America,Chicago,244,0.00
99.79.52.18,2052,0,false,ORD,North America,Chicago,338,0.00
18.190.25.82,8443,0,false,ORD,North America,Chicago,327,0.00
18.190.25.82,2083,0,false,ORD,North America,Chicago,326,0.00
54.207.153.23,8080,0,false,ORD,North America,Chicago,353,0.00
18.190.25.82,2052,0,false,ORD,North America,Chicago,326,0.00
3.144.200.50,2082,0,false,ORD,North America,Chicago,331,0.00
54.207.153.23,2095,0,false,ORD,North America,Chicago,449,0.00
18.190.25.82,2086,0,false,ORD,North America,Chicago,324,0.00
3.135.236.0,2053,0,false,ORD,North America,Chicago,330,0.00
18.190.25.82,80,0,false,ORD,North America,Chicago,325,0.00
3.135.236.0,443,0,false,ORD,North America,Chicago,332,0.00
3.99.187.248,2052,0,false,ORD,North America,Chicago,304,0.00
3.135.236.0,80,0,false,ORD,North America,Chicago,327,0.00
3.135.236.0,2082,0,false,ORD,North America,Chicago,323,0.00
54.233.112.6,2086,0,false,ORD,North America,Chicago,419,0.00
3.135.236.0,2095,0,false,ORD,North America,Chicago,327,0.00
3.135.236.0,2083,0,false,ORD,North America,Chicago,332,0.00
99.79.127.12,2052,0,false,ORD,North America,Chicago,253,0.00
15.228.238.38,80,0,false,ORD,North America,Chicago,455,0.00
15.223.2.143,2095,0,false,ORD,North America,Chicago,334,0.00
18.218.51.210,2096,0,false,ORD,North America,Chicago,333,0.00
3.135.236.0,8443,0,false,ORD,North America,Chicago,331,0.00
15.228.192.27,8080,0,false,ORD,North America,Chicago,357,0.00
15.222.251.106,2083,0,false,ORD,North America,Chicago,244,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,377,0.00
3.97.167.115,80,0,false,ORD,North America,Chicago,253,0.00
99.79.52.18,80,0,false,ORD,North America,Chicago,308,0.00
15.222.62.90,2052,0,false,ORD,North America,Chicago,330,0.00
15.228.221.170,2095,0,false,ORD,North America,Chicago,345,0.00
99.79.127.12,8880,0,false,ORD,North America,Chicago,291,0.00
99.79.127.12,2082,0,false,ORD,North America,Chicago,246,0.00
99.79.127.12,2086,0,false,ORD,North America,Chicago,343,0.00
15.222.251.106,2095,0,false,ORD,North America,Chicago,339,0.00
18.228.197.217,2053,0,false,ORD,North America,Chicago,367,0.00
15.222.4.146,8880,0,false,ORD,North America,Chicago,249,0.00
15.228.204.253,443,0,false,ORD,North America,Chicago,369,0.00
15.228.221.170,2052,0,false,ORD,North America,Chicago,362,0.00
15.228.192.27,8443,0,false,ORD,North America,Chicago,422,0.00
15.228.192.27,443,0,false,ORD,North America,Chicago,339,0.00
15.228.238.38,2083,0,false,ORD,North America,Chicago,374,0.00
15.228.204.253,8080,0,false,ORD,North America,Chicago,407,0.00
15.228.204.253,2083,0,false,ORD,North America,Chicago,357,0.00
15.228.221.170,443,0,false,ORD,North America,Chicago,359,0.00
15.222.62.90,2086,0,false,ORD,North America,Chicago,344,0.00
15.228.101.68,2082,0,false,ORD,North America,Chicago,376,0.00
15.228.204.253,2095,0,false,ORD,North America,Chicago,353,0.00
18.231.115.247,2096,0,false,ORD,North America,Chicago,343,0.00
15.228.101.68,8443,0,false,ORD,North America,Chicago,354,0.00
3.144.200.50,2096,0,false,ORD,North America,Chicago,335,0.00
18.228.197.217,2087,0,false,ORD,North America,Chicago,365,0.00
15.228.101.68,8880,0,false,ORD,North America,Chicago,360,0.00
15.228.204.253,2086,0,false,ORD,North America,Chicago,359,0.00
15.228.192.27,2086,0,false,ORD,North America,Chicago,434,0.00
18.190.25.82,2095,0,false,ORD,North America,Chicago,329,0.00
15.228.204.253,8880,0,false,ORD,North America,Chicago,434,0.00
15.228.192.27,2082,0,false,ORD,North America,Chicago,341,0.00
15.228.185.19,2053,0,false,ORD,North America,Chicago,352,0.00
15.228.101.68,80,0,false,ORD,North America,Chicago,375,0.00
54.207.153.23,2087,0,false,ORD,North America,Chicago,359,0.00
15.228.101.68,2086,0,false,ORD,North America,Chicago,363,0.00
15.228.101.68,2096,0,false,ORD,North America,Chicago,352,0.00
54.207.153.23,443,0,false,ORD,North America,Chicago,359,0.00
15.228.185.19,443,0,false,ORD,North America,Chicago,355,0.00
18.231.88.32,2086,0,false,ORD,North America,Chicago,342,0.00
18.231.88.32,2096,0,false,ORD,North America,Chicago,351,0.00
15.222.62.16,80,0,false,ORD,North America,Chicago,323,0.00
15.228.238.38,2096,0,false,ORD,North America,Chicago,353,0.00
15.228.101.68,2052,0,false,ORD,North America,Chicago,357,0.00
15.228.185.19,2086,0,false,ORD,North America,Chicago,341,0.00
99.79.52.18,8080,0,false,ORD,North America,Chicago,314,0.00
18.231.115.247,2083,0,false,ORD,North America,Chicago,377,0.00
15.228.238.38,2095,0,false,ORD,North America,Chicago,353,0.00
15.228.221.170,8880,0,false,ORD,North America,Chicago,359,0.00
15.228.101.68,443,0,false,ORD,North America,Chicago,338,0.00
18.229.143.19,2096,0,false,ORD,North America,Chicago,378,0.00
15.228.192.27,2096,0,false,ORD,North America,Chicago,363,0.00
54.207.153.23,2083,0,false,ORD,North America,Chicago,338,0.00
15.228.185.19,2052,0,false,ORD,North America,Chicago,359,0.00
15.228.101.68,2087,0,false,ORD,North America,Chicago,339,0.00
15.228.192.27,2052,0,false,ORD,North America,Chicago,356,0.00
15.228.221.170,2096,0,false,ORD,North America,Chicago,366,0.00
15.228.238.38,2082,0,false,ORD,North America,Chicago,427,0.00
54.207.153.23,2082,0,false,ORD,North America,Chicago,339,0.00
15.228.221.170,8080,0,false,ORD,North America,Chicago,361,0.00
18.228.197.217,2096,0,false,ORD,North America,Chicago,345,0.00
15.228.221.170,2083,0,false,ORD,North America,Chicago,359,0.00
18.218.51.210,80,0,false,ORD,North America,Chicago,329,0.00
15.228.238.38,8880,0,false,ORD,North America,Chicago,357,0.00
18.231.115.247,2053,0,false,ORD,North America,Chicago,411,0.00
15.228.192.27,2087,0,false,ORD,North America,Chicago,353,0.00
15.228.192.27,2083,0,false,ORD,North America,Chicago,406,0.00
54.207.153.23,8443,0,false,ORD,North America,Chicago,479,0.00
15.228.221.170,2086,0,false,ORD,North America,Chicago,376,0.00
15.228.204.253,8443,0,false,ORD,North America,Chicago,364,0.00
15.228.185.19,2087,0,false,ORD,North America,Chicago,351,0.00
54.233.112.6,2096,0,false,ORD,North America,Chicago,432,0.00
54.207.127.14,80,0,false,ORD,North America,Chicago,367,0.00
15.228.221.170,2053,0,false,ORD,North America,Chicago,368,0.00
15.228.192.27,2095,0,false,ORD,North America,Chicago,392,0.00
15.228.204.253,2053,0,false,ORD,North America,Chicago,356,0.00
18.218.51.210,443,0,false,ORD,North America,Chicago,307,0.00
15.228.101.68,8080,0,false,ORD,North America,Chicago,411,0.00
18.218.51.210,2083,0,false,ORD,North America,Chicago,329,0.00
15.228.221.170,2087,0,false,ORD,North America,Chicago,436,0.00
15.228.238.38,2086,0,false,ORD,North America,Chicago,347,0.00
54.207.153.23,8880,0,false,ORD,North America,Chicago,352,0.00
99.79.127.12,2053,0,false,ORD,North America,Chicago,252,0.00
15.228.238.38,2052,0,false,ORD,North America,Chicago,392,0.00
54.207.153.23,2053,0,false,ORD,North America,Chicago,352,0.00
15.228.185.19,2095,0,false,ORD,North America,Chicago,359,0.00
15.228.238.38,8443,0,false,ORD,North America,Chicago,352,0.00
15.228.221.170,8443,0,false,ORD,North America,Chicago,364,0.00
18.231.88.32,443,0,false,ORD,North America,Chicago,379,0.00
18.218.51.210,8443,0,false,ORD,North America,Chicago,332,0.00
18.218.51.210,2052,0,false,ORD,North America,Chicago,328,0.00
15.228.101.68,2095,0,false,ORD,North America,Chicago,352,0.00
52.67.190.35,2087,0,false,ORD,North America,Chicago,357,0.00
18.218.51.210,8080,0,false,ORD,North America,Chicago,329,0.00
18.231.88.32,2082,0,false,ORD,North America,Chicago,382,0.00
15.228.192.27,2053,0,false,ORD,North America,Chicago,409,0.00
18.231.115.247,8880,0,false,ORD,North America,Chicago,353,0.00
99.79.127.12,8443,0,false,ORD,North America,Chicago,336,0.00
99.79.127.12,2083,0,false,ORD,North America,Chicago,343,0.00
52.67.190.35,8880,0,false,ORD,North America,Chicago,376,0.00
15.228.185.19,80,0,false,ORD,North America,Chicago,358,0.00
99.79.127.12,8080,0,false,ORD,North America,Chicago,342,0.00
18.231.115.247,80,0,false,ORD,North America,Chicago,361,0.00
99.79.127.12,2087,0,false,ORD,North America,Chicago,248,0.00
18.228.7.211,8880,0,false,ORD,North America,Chicago,353,0.00
15.228.185.19,8880,0,false,ORD,North America,Chicago,357,0.00
54.207.153.23,2096,0,false,ORD,North America,Chicago,350,0.00
99.79.127.12,80,0,false,ORD,North America,Chicago,250,0.00
18.118.46.22,2082,0,false,ORD,North America,Chicago,331,0.00
18.118.46.22,8880,0,false,ORD,North America,Chicago,328,0.00
18.118.46.22,8080,0,false,ORD,North America,Chicago,324,0.00
18.118.46.22,2083,0,false,ORD,North America,Chicago,323,0.00
18.231.88.32,8443,0,false,ORD,North America,Chicago,359,0.00
18.118.46.22,2053,0,false,ORD,North America,Chicago,326,0.00
18.118.46.22,80,0,false,ORD,North America,Chicago,332,0.00
18.118.46.22,2052,0,false,ORD,North America,Chicago,325,0.00
54.207.153.23,2052,0,false,ORD,North America,Chicago,353,0.00
52.67.190.35,80,0,false,ORD,North America,Chicago,435,0.00
15.228.204.253,2096,0,false,ORD,North America,Chicago,429,0.00
54.94.204.20,80,0,false,ORD,North America,Chicago,359,0.00
15.228.192.27,80,0,false,ORD,North America,Chicago,496,0.00
15.228.238.38,8080,0,false,ORD,North America,Chicago,363,0.00
54.207.153.23,80,0,false,ORD,North America,Chicago,442,0.00
52.67.190.35,2083,0,false,ORD,North America,Chicago,352,0.00
52.67.190.35,8443,0,false,ORD,North America,Chicago,348,0.00
18.118.46.22,8443,0,false,ORD,North America,Chicago,323,0.00
15.228.185.19,8080,0,false,ORD,North America,Chicago,403,0.00
18.118.46.22,2086,0,false,ORD,North America,Chicago,324,0.00
18.118.46.22,2096,0,false,ORD,North America,Chicago,326,0.00
18.118.46.22,2087,0,false,ORD,North America,Chicago,327,0.00
18.118.46.22,2095,0,false,ORD,North America,Chicago,324,0.00
18.118.46.22,443,0,false,ORD,North America,Chicago,338,0.00
18.231.88.32,2087,0,false,ORD,North America,Chicago,374,0.00
52.67.190.35,2095,0,false,ORD,North America,Chicago,337,0.00
52.67.190.35,2086,0,false,ORD,North America,Chicago,344,0.00
52.67.190.35,2082,0,false,ORD,North America,Chicago,434,0.00
52.67.190.35,8080,0,false,ORD,North America,Chicago,381,0.00
15.228.185.19,2083,0,false,ORD,North America,Chicago,433,0.00
18.231.88.32,2052,0,false,ORD,North America,Chicago,348,0.00
18.144.11.98,2052,0,false,ORD,North America,Chicago,167,0.00
15.228.185.19,2096,0,false,ORD,North America,Chicago,359,0.00
18.144.11.98,2096,0,false,ORD,North America,Chicago,178,0.00
52.67.190.35,2053,0,false,ORD,North America,Chicago,424,0.00
18.231.115.247,2082,0,false,ORD,North America,Chicago,355,0.00
18.231.115.247,2086,0,false,ORD,North America,Chicago,345,0.00
18.231.88.32,2095,0,false,ORD,North America,Chicago,357,0.00
13.40.50.243,2096,0,false,ORD,North America,Chicago,197,0.00
13.40.50.243,2087,0,false,ORD,North America,Chicago,201,0.00
18.144.11.98,8880,0,false,ORD,North America,Chicago,178,0.00
18.144.11.98,2053,0,false,ORD,North America,Chicago,173,0.00
15.228.204.253,2087,0,false,ORD,North America,Chicago,373,0.00
18.231.115.247,2087,0,false,ORD,North America,Chicago,438,0.00
15.228.238.38,2087,0,false,ORD,North America,Chicago,351,0.00
15.228.238.38,443,0,false,ORD,North America,Chicago,388,0.00
15.228.221.170,80,0,false,ORD,North America,Chicago,352,0.00
18.231.115.247,8443,0,false,ORD,North America,Chicago,496,0.00
18.231.115.247,443,0,false,ORD,North America,Chicago,407,0.00
15.228.204.253,80,0,false,ORD,North America,Chicago,352,0.00
13.245.255.173,2086,0,false,ORD,North America,Chicago,315,0.00
18.144.11.98,2083,0,false,ORD,North America,Chicago,177,0.00
18.144.11.98,2086,0,false,ORD,North America,Chicago,245,0.00
18.144.11.98,2087,0,false,ORD,North America,Chicago,178,0.00
13.245.255.173,2083,0,false,ORD,North America,Chicago,315,0.00
13.212.8.156,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
3.74.99.27,8080,0,false,FRA,Europe,Frankfurt,182,0.00
18.156.143.230,80,0,false,ORD,North America,Chicago,184,0.00
52.67.190.35,2096,0,false,ORD,North America,Chicago,500,0.00
18.141.212.182,2096,0,false,ORD,North America,Chicago,2,0.00
18.231.115.247,2052,0,false,ORD,North America,Chicago,467,0.00
13.126.11.68,80,0,false,BOM,Asia Pacific,Mumbai,95,0.00
13.229.29.190,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
15.228.238.38,2053,0,false,ORD,North America,Chicago,357,0.00
18.117.144.248,2096,0,false,ORD,North America,Chicago,324,0.00
18.117.144.248,2082,0,false,ORD,North America,Chicago,331,0.00
18.141.212.182,8080,0,false,ORD,North America,Chicago,1,0.00
18.117.144.248,8443,0,false,ORD,North America,Chicago,327,0.00
18.117.144.248,8080,0,false,ORD,North America,Chicago,324,0.00
18.117.144.248,2095,0,false,ORD,North America,Chicago,327,0.00
18.117.144.248,8880,0,false,ORD,North America,Chicago,332,0.00
18.117.144.248,2053,0,false,ORD,North America,Chicago,327,0.00
18.117.144.248,80,0,false,ORD,North America,Chicago,328,0.00
18.141.212.182,2087,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,2052,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,2082,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,2086,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,80,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,2083,0,false,ORD,North America,Chicago,2,0.00
18.144.11.98,8080,0,false,ORD,North America,Chicago,172,0.00
13.41.165.111,80,0,false,LHR,Europe,London,168,0.00
18.220.250.70,2086,0,false,ORD,North America,Chicago,325,0.00
18.221.165.107,2083,0,false,ORD,North America,Chicago,325,0.00
3.135.236.0,2096,0,false,ORD,North America,Chicago,326,0.00
15.223.67.37,2095,0,false,ORD,North America,Chicago,339,0.00
