IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.211.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,189,6.84
158.179.188.159,8443,8443,true,NRT,Asia Pacific,Tokyo,84,6.84
140.238.50.32,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,6.84
140.238.41.167,2095,2095,false,SIN,Asia Pacific,Singapore,150,6.84
138.2.12.32,8080,8080,false,SIN,Asia Pacific,Singapore,157,6.84
152.70.107.26,80,80,false,LAX,North America,Los Angeles,191,6.83
132.145.125.86,8080,8080,false,SIN,Asia Pacific,Singapore,200,6.83
132.145.123.238,2083,2083,true,SIN,Asia Pacific,Singapore,201,6.82
141.147.191.211,2096,2096,true,LAX,North America,Los Angeles,240,6.82
151.145.69.174,2052,2052,false,NRT,Asia Pacific,Tokyo,90,6.82
168.138.208.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,144,6.81
158.179.180.233,8080,8080,false,NRT,Asia Pacific,Tokyo,77,6.81
138.2.6.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,6.80
140.238.38.245,2087,2087,true,NRT,Asia Pacific,Tokyo,84,6.80
141.147.166.189,2086,2086,false,SIN,Asia Pacific,Singapore,201,6.79
141.148.231.90,443,443,true,FRA,Europe,Frankfurt,274,6.79
168.138.206.68,8080,8080,false,SIN,Asia Pacific,Singapore,156,6.78
140.238.62.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,6.78
168.138.200.159,2095,2095,false,SIN,Asia Pacific,Singapore,164,6.78
151.145.69.105,2083,2083,true,HKG,Asia Pacific,Hong Kong,195,6.77
168.138.198.202,2095,2095,false,NRT,Asia Pacific,Tokyo,88,6.76
151.145.66.219,8443,8443,true,NRT,Asia Pacific,Tokyo,76,6.76
132.145.124.198,2052,2052,false,SIN,Asia Pacific,Singapore,170,6.75
141.147.178.202,2087,2087,true,SIN,Asia Pacific,Singapore,163,6.74
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,6.74
141.147.178.202,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,6.71
151.145.68.166,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.70
151.145.70.28,8080,8080,false,SIN,Asia Pacific,Singapore,161,6.70
141.147.80.171,443,443,true,FRA,Europe,Frankfurt,209,6.69
168.138.197.222,2082,2082,false,LAX,North America,Los Angeles,194,6.69
168.138.211.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,180,6.69
150.230.101.13,2082,2082,false,LAX,North America,Los Angeles,184,6.68
150.230.101.13,2086,2086,false,SIN,Asia Pacific,Singapore,151,6.67
158.179.183.2,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,6.67
140.238.34.208,2086,2086,false,SIN,Asia Pacific,Singapore,153,6.67
130.61.135.146,443,443,true,FRA,Europe,Frankfurt,240,6.67
129.153.165.237,443,443,true,IAD,North America,Ashburn,385,6.66
141.147.174.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,200,6.66
132.145.122.95,8880,8880,false,NRT,Asia Pacific,Tokyo,79,6.66
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,187,6.64
152.70.98.174,8080,8080,false,LAX,North America,Los Angeles,185,6.64
150.230.105.53,2052,2052,false,NRT,Asia Pacific,Tokyo,123,6.64
140.238.39.21,2052,2052,false,SIN,Asia Pacific,Singapore,168,6.64
151.145.75.28,2096,2096,true,NRT,Asia Pacific,Tokyo,91,6.64
152.70.107.26,2096,2096,true,SIN,Asia Pacific,Singapore,158,6.63
140.238.50.32,2087,2087,true,SIN,Asia Pacific,Singapore,179,6.63
143.47.225.168,443,443,true,FRA,Europe,Frankfurt,190,6.62
158.179.186.251,2087,2087,true,SIN,Asia Pacific,Singapore,180,6.61
168.138.200.155,8443,8443,true,SIN,Asia Pacific,Singapore,249,6.61
168.138.202.145,8443,8443,true,NRT,Asia Pacific,Tokyo,140,6.61
168.138.198.202,2087,2087,true,NRT,Asia Pacific,Tokyo,131,6.60
141.147.169.131,2083,2083,true,NRT,Asia Pacific,Tokyo,76,6.60
141.147.53.107,443,443,true,FRA,Europe,Frankfurt,214,6.59
138.2.10.251,80,80,false,NRT,Asia Pacific,Tokyo,124,6.58
151.145.74.56,8443,8443,true,SIN,Asia Pacific,Singapore,204,6.58
151.145.71.127,8443,8443,true,SIN,Asia Pacific,Singapore,167,6.57
141.147.178.135,2087,2087,true,HKG,Asia Pacific,Hong Kong,147,6.57
152.70.106.21,2096,2096,true,NRT,Asia Pacific,Tokyo,78,6.57
138.2.14.164,8080,8080,false,SIN,Asia Pacific,Singapore,205,6.56
141.147.183.96,2082,2082,false,SIN,Asia Pacific,Singapore,176,6.56
138.2.8.232,80,80,false,NRT,Asia Pacific,Tokyo,79,6.54
140.238.59.255,2095,2095,false,SIN,Asia Pacific,Singapore,165,6.54
138.2.14.209,2083,2083,true,SIN,Asia Pacific,Singapore,168,6.53
152.70.104.69,80,80,false,SIN,Asia Pacific,Singapore,201,6.53
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,146,6.51
138.2.10.251,8080,8080,false,SIN,Asia Pacific,Singapore,174,6.51
141.147.175.230,2082,2082,false,LAX,North America,Los Angeles,201,6.50
138.2.29.250,8880,8880,false,SIN,Asia Pacific,Singapore,158,6.50
152.70.103.145,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,6.50
138.2.19.122,2083,2083,true,NRT,Asia Pacific,Tokyo,106,6.48
140.238.33.94,2082,2082,false,NRT,Asia Pacific,Tokyo,83,6.45
168.138.207.64,2087,2087,true,SIN,Asia Pacific,Singapore,159,6.45
138.2.131.105,443,443,true,FRA,Europe,Frankfurt,202,6.44
140.238.48.97,2087,2087,true,HKG,Asia Pacific,Hong Kong,166,6.44
141.147.169.131,80,80,false,NRT,Asia Pacific,Tokyo,127,6.42
168.138.206.68,2096,2096,true,SIN,Asia Pacific,Singapore,166,6.41
204.216.105.106,8443,8443,true,YYZ,North America,Toronto,324,6.41
193.122.197.111,443,443,true,IAD,North America,Ashburn,222,6.41
140.238.62.12,2083,2083,true,LAX,North America,Los Angeles,184,6.40
138.2.15.8,8443,8443,true,NRT,Asia Pacific,Tokyo,95,6.39
138.2.19.122,80,80,false,HKG,Asia Pacific,Hong Kong,157,6.39
140.238.58.42,2053,2053,true,SIN,Asia Pacific,Singapore,201,6.39
140.238.44.118,2082,2082,false,SIN,Asia Pacific,Singapore,204,6.38
140.238.40.136,8080,8080,false,SIN,Asia Pacific,Singapore,162,6.37
152.70.99.187,2096,2096,true,NRT,Asia Pacific,Tokyo,96,6.36
193.123.94.216,2087,443,true,MXP,Europe,Milan,129,6.36
140.238.32.184,2095,2095,false,NRT,Asia Pacific,Tokyo,125,6.36
141.147.81.30,443,443,true,FRA,Europe,Frankfurt,271,6.35
151.145.69.174,2083,2083,true,HKG,Asia Pacific,Hong Kong,150,6.35
132.145.125.86,2053,2053,true,SIN,Asia Pacific,Singapore,161,6.34
140.238.33.94,2086,2086,false,NRT,Asia Pacific,Tokyo,126,6.34
168.138.208.164,2086,2086,false,NRT,Asia Pacific,Tokyo,82,6.34
140.238.61.78,2096,2096,true,SIN,Asia Pacific,Singapore,210,6.33
168.138.192.185,2053,2053,true,NRT,Asia Pacific,Tokyo,145,6.33
168.138.215.188,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.33
141.147.174.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,153,6.32
138.2.13.133,2086,2086,false,SIN,Asia Pacific,Singapore,158,6.32
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,86,6.32
158.179.183.2,2053,2053,true,LAX,North America,Los Angeles,196,6.32
140.238.41.167,2096,2096,true,HKG,Asia Pacific,Hong Kong,212,6.31
138.2.7.72,80,80,false,SIN,Asia Pacific,Singapore,150,6.30
140.238.41.167,2082,2082,false,SIN,Asia Pacific,Singapore,154,6.30
138.2.14.164,8443,8443,true,LAX,North America,Los Angeles,201,6.30
138.2.14.248,2096,2096,true,HKG,Asia Pacific,Hong Kong,149,6.28
138.2.20.230,2087,2087,true,SIN,Asia Pacific,Singapore,150,6.28
138.2.24.114,2086,2086,false,LAX,North America,Los Angeles,194,6.27
140.238.50.32,2083,2083,true,SIN,Asia Pacific,Singapore,338,6.26
141.147.162.204,2095,2095,false,SIN,Asia Pacific,Singapore,197,6.26
168.138.195.31,2096,2096,true,SIN,Asia Pacific,Singapore,241,6.26
140.238.35.138,8880,8880,false,SIN,Asia Pacific,Singapore,200,6.25
138.2.13.200,2096,2096,true,SIN,Asia Pacific,Singapore,160,6.25
168.138.195.31,2095,2095,false,SIN,Asia Pacific,Singapore,207,6.25
168.138.206.68,8880,8880,false,NRT,Asia Pacific,Tokyo,122,6.24
141.147.164.54,8880,8880,false,NRT,Asia Pacific,Tokyo,89,6.24
140.238.39.33,2052,2052,false,NRT,Asia Pacific,Tokyo,94,6.23
141.147.178.115,2053,2053,true,SIN,Asia Pacific,Singapore,180,6.22
150.230.97.239,2053,2053,true,SIN,Asia Pacific,Singapore,258,6.22
140.238.54.166,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,6.21
141.147.191.211,8080,8080,false,LAX,North America,Los Angeles,213,6.20
140.238.41.253,8880,8880,false,NRT,Asia Pacific,Tokyo,80,6.20
138.2.6.15,2096,2096,true,LAX,North America,Los Angeles,227,6.20
141.147.189.242,2095,2095,false,LAX,North America,Los Angeles,236,6.20
168.138.205.38,80,80,false,LAX,North America,Los Angeles,204,6.19
158.101.69.144,2053,2053,true,NRT,Asia Pacific,Tokyo,85,6.19
140.238.39.21,8080,8080,false,NRT,Asia Pacific,Tokyo,128,6.19
138.2.29.102,2082,2082,false,LAX,North America,Los Angeles,235,6.18
152.70.106.185,2083,2083,true,NRT,Asia Pacific,Tokyo,137,6.18
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,162,6.17
150.230.99.173,2095,2095,false,LAX,North America,Los Angeles,241,6.17
150.230.101.13,8880,8880,false,SIN,Asia Pacific,Singapore,208,6.16
168.138.197.222,8080,8080,false,LAX,North America,Los Angeles,191,6.16
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,191,6.15
150.230.105.228,2087,2087,true,HKG,Asia Pacific,Hong Kong,189,6.15
140.238.41.253,2087,2087,true,SIN,Asia Pacific,Singapore,165,6.15
132.145.125.86,8880,8880,false,HKG,Asia Pacific,Hong Kong,155,6.14
150.230.104.197,8080,8080,false,SIN,Asia Pacific,Singapore,203,6.14
141.147.181.148,2087,2087,true,NRT,Asia Pacific,Tokyo,130,6.14
152.70.106.195,2083,2083,true,HKG,Asia Pacific,Hong Kong,201,6.13
141.147.174.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,150,6.12
141.147.175.230,2095,2095,false,NRT,Asia Pacific,Tokyo,92,6.11
151.145.69.174,2087,2087,true,SIN,Asia Pacific,Singapore,181,6.11
138.2.14.164,8880,8880,false,LAX,North America,Los Angeles,236,6.11
140.238.59.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,195,6.10
158.101.65.24,80,80,false,SIN,Asia Pacific,Singapore,155,6.09
151.145.74.56,2095,2095,false,LAX,North America,Los Angeles,231,6.09
138.2.14.209,8080,8080,false,NRT,Asia Pacific,Tokyo,81,6.09
140.238.39.33,2053,2053,true,HKG,Asia Pacific,Hong Kong,189,6.08
140.238.52.81,80,80,false,HKG,Asia Pacific,Hong Kong,198,6.08
132.145.54.84,8443,443,true,LHR,Europe,London,171,6.07
140.238.58.42,2052,2052,false,LAX,North America,Los Angeles,201,6.07
158.179.183.2,8880,8880,false,LAX,North America,Los Angeles,184,6.07
150.230.106.21,2083,2083,true,SIN,Asia Pacific,Singapore,216,6.06
140.238.33.94,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.06
168.138.212.40,8080,8080,false,SIN,Asia Pacific,Singapore,205,6.06
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,206,6.05
168.138.196.237,2053,2053,true,SIN,Asia Pacific,Singapore,261,6.05
140.238.44.118,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.04
141.147.168.13,2082,2082,false,LAX,North America,Los Angeles,189,6.04
193.122.9.120,443,443,true,FRA,Europe,Frankfurt,171,6.03
168.138.195.31,8443,8443,true,LAX,North America,Los Angeles,223,6.02
138.2.13.200,8443,8443,true,LAX,North America,Los Angeles,228,6.01
138.2.29.250,2082,2082,false,SIN,Asia Pacific,Singapore,152,6.00
138.2.29.250,8443,8443,true,NRT,Asia Pacific,Tokyo,127,5.99
158.179.186.251,80,80,false,HKG,Asia Pacific,Hong Kong,191,5.99
140.238.35.138,2082,2082,false,NRT,Asia Pacific,Tokyo,84,5.97
150.230.101.13,2095,2095,false,LAX,North America,Los Angeles,194,5.97
132.145.124.198,80,80,false,SIN,Asia Pacific,Singapore,152,5.97
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,93,5.96
132.145.123.143,2087,2087,true,NRT,Asia Pacific,Tokyo,129,5.95
152.70.103.145,2096,2096,true,NRT,Asia Pacific,Tokyo,110,5.94
151.145.71.40,2096,2096,true,NRT,Asia Pacific,Tokyo,126,5.94
150.230.105.53,2082,2082,false,SIN,Asia Pacific,Singapore,199,5.94
158.179.188.159,80,80,false,NRT,Asia Pacific,Tokyo,125,5.93
140.238.54.166,8443,8443,true,NRT,Asia Pacific,Tokyo,83,5.92
141.147.174.7,2053,2053,true,SIN,Asia Pacific,Singapore,191,5.92
132.145.123.238,2052,2052,false,SIN,Asia Pacific,Singapore,154,5.91
138.2.8.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,5.90
168.138.196.237,80,80,false,NRT,Asia Pacific,Tokyo,93,5.90
141.147.174.7,8880,8880,false,NRT,Asia Pacific,Tokyo,129,5.89
158.101.69.144,2082,2082,false,SIN,Asia Pacific,Singapore,203,5.89
152.70.103.145,2087,2087,true,NRT,Asia Pacific,Tokyo,118,5.89
158.179.190.253,8080,8080,false,SIN,Asia Pacific,Singapore,153,5.88
132.145.127.21,2087,2087,true,NRT,Asia Pacific,Tokyo,132,5.88
168.138.206.109,2052,2052,false,NRT,Asia Pacific,Tokyo,90,5.88
158.179.176.239,2095,2095,false,HKG,Asia Pacific,Hong Kong,147,5.88
150.230.99.173,80,80,false,LAX,North America,Los Angeles,247,5.88
168.138.209.244,2087,2087,true,NRT,Asia Pacific,Tokyo,120,5.87
158.179.188.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,142,5.87
132.145.122.95,2086,2086,false,NRT,Asia Pacific,Tokyo,125,5.87
138.2.14.248,2053,2053,true,HKG,Asia Pacific,Hong Kong,175,5.86
141.147.191.211,80,80,false,LAX,North America,Los Angeles,195,5.86
140.238.39.21,2053,2053,true,LAX,North America,Los Angeles,197,5.85
138.2.21.31,2086,2086,false,LAX,North America,Los Angeles,193,5.85
158.179.186.138,2053,2053,true,LAX,North America,Los Angeles,235,5.85
152.70.106.195,2053,2053,true,SIN,Asia Pacific,Singapore,169,5.84
132.145.126.204,8080,8080,false,NRT,Asia Pacific,Tokyo,127,5.83
152.70.102.124,2096,2096,true,HKG,Asia Pacific,Hong Kong,199,5.81
140.238.34.208,2096,2096,true,SIN,Asia Pacific,Singapore,176,5.80
158.101.70.155,8443,8443,true,LAX,North America,Los Angeles,204,5.78
140.238.35.138,2096,2096,true,HKG,Asia Pacific,Hong Kong,175,5.78
138.2.6.15,2087,2087,true,SIN,Asia Pacific,Singapore,169,5.77
138.2.19.122,2087,2087,true,NRT,Asia Pacific,Tokyo,135,5.77
140.238.32.184,8880,8880,false,NRT,Asia Pacific,Tokyo,89,5.77
138.2.20.230,8880,8880,false,SIN,Asia Pacific,Singapore,148,5.76
141.147.56.137,443,443,true,FRA,Europe,Frankfurt,164,5.76
141.147.167.40,2095,2095,false,LAX,North America,Los Angeles,230,5.75
158.179.186.138,8443,8443,true,SIN,Asia Pacific,Singapore,174,5.75
143.47.247.15,443,443,true,FRA,Europe,Frankfurt,184,5.74
140.238.59.255,2086,2086,false,NRT,Asia Pacific,Tokyo,131,5.74
140.238.52.141,2052,2052,false,HKG,Asia Pacific,Hong Kong,203,5.74
152.70.99.187,2053,2053,true,LAX,North America,Los Angeles,188,5.73
138.2.13.200,80,80,false,SIN,Asia Pacific,Singapore,203,5.73
150.230.101.125,2052,2052,false,LAX,North America,Los Angeles,230,5.73
168.138.209.244,80,80,false,NRT,Asia Pacific,Tokyo,132,5.73
138.2.10.251,2052,2052,false,SIN,Asia Pacific,Singapore,157,5.72
141.147.65.172,443,443,true,FRA,Europe,Frankfurt,204,5.72
158.179.183.2,2082,2082,false,LAX,North America,Los Angeles,187,5.72
151.145.74.199,8443,8443,true,SIN,Asia Pacific,Singapore,191,5.71
140.238.59.255,2053,2053,true,SIN,Asia Pacific,Singapore,234,5.71
138.2.8.232,2082,2082,false,SIN,Asia Pacific,Singapore,156,5.71
140.238.61.224,80,80,false,NRT,Asia Pacific,Tokyo,123,5.70
140.238.61.78,2087,2087,true,SIN,Asia Pacific,Singapore,163,5.70
140.238.54.166,2086,2086,false,SIN,Asia Pacific,Singapore,163,5.70
132.145.122.95,80,80,false,NRT,Asia Pacific,Tokyo,123,5.70
132.145.123.238,8443,8443,true,SIN,Asia Pacific,Singapore,226,5.70
150.230.106.21,2053,2053,true,SIN,Asia Pacific,Singapore,152,5.68
140.238.35.195,8080,8080,false,HKG,Asia Pacific,Hong Kong,154,5.67
140.238.54.166,2087,2087,true,SIN,Asia Pacific,Singapore,202,5.66
129.146.2.27,443,443,true,LAX,North America,Los Angeles,333,5.66
168.138.205.195,8443,8443,true,NRT,Asia Pacific,Tokyo,133,5.66
140.238.52.81,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,5.66
138.2.7.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,205,5.66
140.238.35.138,2095,2095,false,SIN,Asia Pacific,Singapore,207,5.64
138.2.19.122,2082,2082,false,SIN,Asia Pacific,Singapore,195,5.64
150.230.101.125,80,80,false,NRT,Asia Pacific,Tokyo,122,5.64
168.138.205.195,2083,2083,true,NRT,Asia Pacific,Tokyo,96,5.64
150.230.97.239,2082,2082,false,NRT,Asia Pacific,Tokyo,129,5.63
168.138.200.155,2086,2086,false,LAX,North America,Los Angeles,230,5.63
140.238.50.32,8880,8880,false,SIN,Asia Pacific,Singapore,165,5.62
158.101.65.24,2096,2096,true,LAX,North America,Los Angeles,232,5.62
158.179.188.159,2083,2083,true,NRT,Asia Pacific,Tokyo,124,5.62
141.147.62.74,443,443,true,FRA,Europe,Frankfurt,185,5.61
141.147.186.210,2052,2052,false,NRT,Asia Pacific,Tokyo,128,5.61
132.145.127.51,2082,2082,false,LAX,North America,Los Angeles,198,5.61
141.147.189.242,8880,8880,false,NRT,Asia Pacific,Tokyo,129,5.60
168.138.200.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,222,5.60
132.145.123.143,8880,8880,false,SIN,Asia Pacific,Singapore,210,5.60
141.147.178.135,8880,8880,false,HKG,Asia Pacific,Hong Kong,147,5.60
168.138.215.188,2082,2082,false,NRT,Asia Pacific,Tokyo,138,5.60
140.238.40.136,2086,2086,false,SIN,Asia Pacific,Singapore,154,5.59
141.147.182.70,2095,2095,false,NRT,Asia Pacific,Tokyo,97,5.59
150.230.105.53,8880,8880,false,SIN,Asia Pacific,Singapore,198,5.59
138.2.37.28,8443,443,true,HKG,Asia Pacific,Hong Kong,130,5.58
151.145.69.105,2053,2053,true,HKG,Asia Pacific,Hong Kong,184,5.58
132.145.123.238,2095,2095,false,SIN,Asia Pacific,Singapore,165,5.58
89.168.90.5,443,443,true,FRA,Europe,Frankfurt,194,5.58
140.238.41.253,2096,2096,true,LAX,North America,Los Angeles,220,5.58
140.238.58.42,2096,2096,true,NRT,Asia Pacific,Tokyo,92,5.57
168.138.192.185,2082,2082,false,SIN,Asia Pacific,Singapore,155,5.57
151.145.69.174,2086,2086,false,SIN,Asia Pacific,Singapore,208,5.56
141.147.183.96,2053,2053,true,SIN,Asia Pacific,Singapore,214,5.56
151.145.71.127,2083,2083,true,NRT,Asia Pacific,Tokyo,128,5.56
138.2.19.122,2086,2086,false,NRT,Asia Pacific,Tokyo,81,5.55
168.138.215.188,8443,8443,true,NRT,Asia Pacific,Tokyo,109,5.55
193.123.81.105,443,443,true,CDG,Europe,Paris,141,5.55
158.179.190.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,250,5.54
151.145.69.174,8880,8880,false,SIN,Asia Pacific,Singapore,155,5.54
150.230.101.13,2096,2096,true,SIN,Asia Pacific,Singapore,152,5.53
150.230.105.228,2083,2083,true,HKG,Asia Pacific,Hong Kong,137,5.53
132.145.124.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,5.53
168.138.201.0,443,443,true,HKG,Asia Pacific,Hong Kong,197,5.53
140.238.35.78,80,80,false,SIN,Asia Pacific,Singapore,158,5.52
141.147.167.40,8080,8080,false,LAX,North America,Los Angeles,205,5.52
129.153.61.213,443,443,true,YYZ,North America,Toronto,226,5.52
193.123.233.143,2083,80,false,HKG,Asia Pacific,Hong Kong,120,5.51
138.2.14.164,2095,2095,false,SIN,Asia Pacific,Singapore,209,5.51
168.138.197.222,2083,2083,true,SIN,Asia Pacific,Singapore,251,5.51
158.179.188.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,142,5.51
168.138.200.159,8443,8443,true,NRT,Asia Pacific,Tokyo,79,5.50
140.238.40.136,2096,2096,true,HKG,Asia Pacific,Hong Kong,201,5.49
146.56.109.242,443,443,true,ICN,Asia Pacific,Seoul,90,5.49
143.47.185.197,443,443,true,FRA,Europe,Frankfurt,232,5.49
143.47.231.240,443,443,true,FRA,Europe,Frankfurt,177,5.49
168.138.200.155,2082,2082,false,SIN,Asia Pacific,Singapore,198,5.47
132.145.127.51,8080,8080,false,LAX,North America,Los Angeles,233,5.47
64.110.88.200,8443,80,false,SIN,Asia Pacific,Singapore,132,5.47
141.147.186.210,2082,2082,false,NRT,Asia Pacific,Tokyo,127,5.46
140.238.48.97,2053,2053,true,SIN,Asia Pacific,Singapore,225,5.46
141.147.191.211,2083,2083,true,LAX,North America,Los Angeles,395,5.46
152.70.103.145,80,80,false,SIN,Asia Pacific,Singapore,205,5.46
140.238.51.89,8443,8443,true,LAX,North America,Los Angeles,214,5.45
158.179.188.7,80,80,false,SIN,Asia Pacific,Singapore,152,5.44
132.145.124.198,2053,2053,true,LAX,North America,Los Angeles,239,5.44
138.2.12.32,2096,2096,true,NRT,Asia Pacific,Tokyo,126,5.44
152.70.107.26,2086,2086,false,SIN,Asia Pacific,Singapore,203,5.43
140.238.62.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,189,5.42
140.238.60.177,8443,8443,true,LAX,North America,Los Angeles,271,5.42
151.145.66.219,2087,2087,true,NRT,Asia Pacific,Tokyo,128,5.42
158.101.68.100,8080,8080,false,SIN,Asia Pacific,Singapore,148,5.40
140.238.50.32,8080,8080,false,NRT,Asia Pacific,Tokyo,92,5.40
132.145.124.198,2082,2082,false,NRT,Asia Pacific,Tokyo,130,5.40
141.147.191.211,2086,2086,false,NRT,Asia Pacific,Tokyo,132,5.39
168.138.202.145,2083,2083,true,NRT,Asia Pacific,Tokyo,156,5.39
151.145.68.166,2096,2096,true,SIN,Asia Pacific,Singapore,176,5.38
168.138.200.159,2086,2086,false,NRT,Asia Pacific,Tokyo,90,5.36
140.238.54.166,2082,2082,false,HKG,Asia Pacific,Hong Kong,149,5.36
152.70.106.185,2053,2053,true,SIN,Asia Pacific,Singapore,191,5.35
141.147.174.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,229,5.34
138.2.6.252,8443,8443,true,SIN,Asia Pacific,Singapore,170,5.34
150.230.97.239,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,5.34
141.147.168.13,2087,2087,true,NRT,Asia Pacific,Tokyo,125,5.33
168.138.47.238,8443,80,false,HKG,Asia Pacific,Hong Kong,132,5.33
168.138.212.184,2083,2083,true,NRT,Asia Pacific,Tokyo,202,5.32
158.179.188.7,2095,2095,false,LAX,North America,Los Angeles,231,5.32
168.138.206.68,2087,2087,true,SIN,Asia Pacific,Singapore,166,5.31
138.2.31.68,2096,2096,true,HKG,Asia Pacific,Hong Kong,239,5.31
168.138.212.184,2096,2096,true,NRT,Asia Pacific,Tokyo,120,5.31
168.138.211.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,183,5.31
168.138.212.175,8880,8880,false,LAX,North America,Los Angeles,183,5.29
168.138.192.185,2052,2052,false,HKG,Asia Pacific,Hong Kong,155,5.29
168.138.200.159,2096,2096,true,NRT,Asia Pacific,Tokyo,194,5.29
150.230.105.53,2096,2096,true,SIN,Asia Pacific,Singapore,195,5.28
150.230.108.135,80,80,false,LAX,North America,Los Angeles,235,5.27
151.145.70.28,2096,2096,true,SIN,Asia Pacific,Singapore,205,5.27
141.147.162.204,2087,2087,true,SIN,Asia Pacific,Singapore,208,5.27
152.70.98.174,8443,8443,true,SIN,Asia Pacific,Singapore,230,5.26
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,129,5.25
132.145.123.14,2096,2096,true,NRT,Asia Pacific,Tokyo,79,5.25
150.230.107.197,80,80,false,NRT,Asia Pacific,Tokyo,79,5.24
158.179.190.253,2087,2087,true,SIN,Asia Pacific,Singapore,161,5.24
150.230.99.173,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,5.23
152.70.104.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,189,5.23
168.138.195.31,80,80,false,LAX,North America,Los Angeles,235,5.22
158.101.70.155,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,5.22
140.238.54.182,2087,2087,true,NRT,Asia Pacific,Tokyo,105,5.21
146.56.151.87,2087,2096,true,SIN,Asia Pacific,Singapore,119,5.18
158.179.186.138,8080,8080,false,LAX,North America,Los Angeles,190,5.18
151.145.70.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,5.18
158.101.70.155,8080,8080,false,SIN,Asia Pacific,Singapore,206,5.17
141.147.186.210,80,80,false,HKG,Asia Pacific,Hong Kong,157,5.17
168.138.217.146,2052,2052,false,SIN,Asia Pacific,Singapore,156,5.17
152.70.99.187,8443,8443,true,SIN,Asia Pacific,Singapore,267,5.17
140.238.60.177,8880,8880,false,HKG,Asia Pacific,Hong Kong,155,5.16
168.138.205.38,2053,2053,true,SIN,Asia Pacific,Singapore,155,5.16
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,166,5.15
151.145.70.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,188,5.15
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,109,5.15
138.2.8.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,5.15
138.2.20.230,2096,2096,true,SIN,Asia Pacific,Singapore,195,5.14
168.138.205.38,8880,8880,false,SIN,Asia Pacific,Singapore,159,5.14
158.101.70.155,2086,2086,false,NRT,Asia Pacific,Tokyo,79,5.13
152.70.102.124,8080,8080,false,HKG,Asia Pacific,Hong Kong,144,5.13
140.238.32.238,2053,2053,true,HKG,Asia Pacific,Hong Kong,218,5.12
168.138.211.131,2086,2086,false,SIN,Asia Pacific,Singapore,176,5.12
152.67.222.167,443,0,true,SIN,Asia Pacific,Singapore,113,5.12
158.179.188.159,8080,8080,false,NRT,Asia Pacific,Tokyo,81,5.12
150.230.105.228,2095,2095,false,HKG,Asia Pacific,Hong Kong,134,5.12
140.238.54.149,80,80,false,SIN,Asia Pacific,Singapore,200,5.10
150.230.99.142,443,443,true,NRT,Asia Pacific,Tokyo,103,5.10
168.138.192.185,8443,8443,true,LAX,North America,Los Angeles,229,5.09
